"TRANSECT","01/01/1855 12:00:01 AM to 01/01/1867 12:00:01 AM EPR","01/01/1867 12:00:01 AM to 08/01/1924 12:00:01 AM EPR","08/01/1924 12:00:01 AM to 10/01/1924 12:00:01 AM EPR","10/01/1924 12:00:01 AM to 11/24/1933 12:00:01 AM EPR","11/24/1933 12:00:01 AM to 05/12/1951 12:00:01 AM EPR","05/12/1951 12:00:01 AM to 04/18/1974 12:00:01 AM EPR","04/18/1974 12:00:01 AM to 12/29/2002 12:00:01 AM EPR","12/29/2002 12:00:01 AM to 11/25/2003 12:00:01 AM EPR","11/25/2003 12:00:01 AM to 03/01/2006 12:00:01 AM EPR"
542,NA,NA,NA,-4.20466798087864,0.939688776933912,-0.727253314828323,NA,NA,8.92308967150938
543,NA,NA,NA,-3.94228434622231,0.745649836968364,-0.765606063806893,NA,NA,8.47200854266911
544,NA,NA,NA,-3.7397753506287,0.400068664003136,-0.468864002691528,NA,NA,7.79123729756505
545,NA,NA,NA,-3.65550525750543,0.460743742830001,-0.380912130523826,NA,NA,5.1097437788288
546,NA,NA,NA,-3.74259909801163,0.984244990901161,-0.694389031218601,NA,NA,5.79257010692598
547,NA,NA,NA,-3.88206350788692,1.41890311274217,-1.07598257130058,NA,NA,3.36065793764774
548,NA,NA,NA,-3.85441238192665,1.64521820194395,-1.24338487809393,NA,NA,1.62224739181758
549,NA,NA,NA,-3.73967805472915,1.91492264208788,-1.46413069380736,NA,NA,4.50112653386058
550,NA,NA,NA,-3.68145887544932,1.75088915234404,-1.32785013671765,NA,NA,3.12361981316138
551,NA,NA,NA,-3.49257765263489,1.46722800226134,-1.12020938190148,NA,NA,3.79966456706091
552,NA,NA,NA,-3.43221190183516,1.47465322159083,-1.18778309193338,NA,NA,3.27779415317223
553,NA,NA,NA,-2.87304519443811,1.60277198994063,-1.23870262423559,NA,NA,4.07170511185797
554,NA,NA,NA,-2.94642672801814,1.60642475582355,-1.07404791854093,NA,NA,4.08106432433662
555,NA,NA,NA,-3.02248791586325,1.61415507191483,-0.854432291263765,NA,NA,3.62130656714085
556,NA,NA,NA,-2.2653668449755,1.39266188177721,-0.905013540565786,NA,NA,3.50026467611338
557,NA,NA,NA,-2.2760069268288,1.49847236961688,-0.911501185239668,NA,NA,3.21532907532308
558,NA,NA,NA,-2.65606224019844,1.73099001559294,-0.848942451949706,NA,NA,3.37037505552116
559,NA,NA,NA,-2.70397385189587,1.9095690170315,-0.828310843452984,NA,NA,3.32571198622391
560,NA,NA,NA,-2.47298290972977,1.93379726446986,-0.649880293400586,NA,NA,3.46170557713684
561,NA,NA,NA,-2.16153617679129,1.8556211298085,-0.761876491554865,NA,NA,2.76868472449295
562,NA,NA,NA,-1.6974994638586,1.64235886184325,-0.692248339281704,NA,NA,2.79260840339358
563,NA,NA,NA,-1.2126076386654,1.51554499727051,-0.610909415029575,NA,NA,2.58681815830681
564,NA,NA,NA,-1.11144045816899,1.57310213627791,-0.582666069593103,NA,NA,2.80990655842358
565,NA,NA,NA,-0.993220385287199,1.73318206831125,-0.740424862000681,NA,NA,3.06670532466557
566,NA,NA,NA,-1.38013529353188,2.06073194083165,-0.815700947870554,NA,NA,3.61078287463851
567,NA,NA,NA,-0.958350687935865,2.36631892123845,-1.10950112955939,NA,NA,4.1164440109822
568,NA,NA,NA,-1.54130724372231,2.5838308446142,-1.19564965082736,NA,NA,4.70144173371484
569,NA,NA,NA,-0.748900894844946,2.93364685426952,-1.3859211609748,NA,NA,5.02137038989911
570,NA,NA,NA,-0.555689219103798,2.98714790426635,-1.48235589616949,NA,NA,5.22733484368785
571,NA,NA,NA,0.0421042429855468,2.52695222328655,-1.52327486442619,NA,NA,5.20027576905638
572,NA,NA,NA,0.166984560361475,2.37189086725423,-1.30213028479798,NA,NA,4.17434636759592
573,NA,NA,NA,0.501211959167028,2.04545319513124,-0.976826286338731,NA,NA,3.85887152849093
574,NA,NA,NA,1.53884237533491,1.726340554246,-0.812020229119196,NA,NA,2.80434578716067
575,NA,NA,NA,2.41944698884314,1.64051518057344,-0.795799436681059,NA,NA,2.00618168289789
576,NA,NA,NA,3.01774165944466,1.29561014324568,-0.404365194728995,NA,NA,0.715227340088398
577,NA,NA,NA,3.92253633650504,0.971593985517129,-0.035411759722385,NA,NA,0.481500265009149
578,NA,NA,NA,5.15506424599564,0.595876259654151,0.346336199636971,NA,NA,-0.215987832339796
579,NA,NA,NA,5.6137327636671,0.561597903527052,0.561559986636931,NA,NA,-0.763590057401573
580,NA,NA,NA,6.22696053766821,0.645858961256685,0.802152775068241,NA,NA,-0.147579844368778
581,NA,NA,NA,6.62048278875061,0.843244185627751,0.946928238041148,NA,NA,-1.18438117988707
582,NA,NA,NA,6.54900192303889,1.22888314653247,1.27762407524682,NA,NA,-1.55023816164087
583,NA,NA,NA,6.42643873257463,1.94698661403444,1.41269960581204,NA,NA,-2.00173464654693
584,NA,NA,NA,5.94308160304664,2.45106101418079,1.6859396875819,NA,NA,-1.0207957945328
585,NA,NA,NA,5.73612111928976,2.71829753960287,1.95224969981832,NA,NA,0.151879361048063
586,NA,NA,NA,5.70860770235782,2.69368251089375,2.18506286692088,NA,NA,0.3739866227366
