"TRANSECT","01/01/1855 12:00:01 AM to 01/01/1855 12:00:01 AM EPR","01/01/1855 12:00:01 AM to 01/01/1867 12:00:01 AM EPR","01/01/1855 12:00:01 AM to 08/01/1924 12:00:01 AM EPR","01/01/1855 12:00:01 AM to 10/01/1924 12:00:01 AM EPR","01/01/1855 12:00:01 AM to 11/24/1933 12:00:01 AM EPR","01/01/1855 12:00:01 AM to 05/12/1951 12:00:01 AM EPR","01/01/1855 12:00:01 AM to 04/18/1974 12:00:01 AM EPR","01/01/1855 12:00:01 AM to 12/29/2002 12:00:01 AM EPR","01/01/1855 12:00:01 AM to 11/25/2003 12:00:01 AM EPR","01/01/1855 12:00:01 AM to 03/01/2006 12:00:01 AM EPR","01/01/1867 12:00:01 AM to 01/01/1867 12:00:01 AM EPR","01/01/1867 12:00:01 AM to 08/01/1924 12:00:01 AM EPR","01/01/1867 12:00:01 AM to 10/01/1924 12:00:01 AM EPR","01/01/1867 12:00:01 AM to 11/24/1933 12:00:01 AM EPR","01/01/1867 12:00:01 AM to 05/12/1951 12:00:01 AM EPR","01/01/1867 12:00:01 AM to 04/18/1974 12:00:01 AM EPR","01/01/1867 12:00:01 AM to 12/29/2002 12:00:01 AM EPR","01/01/1867 12:00:01 AM to 11/25/2003 12:00:01 AM EPR","01/01/1867 12:00:01 AM to 03/01/2006 12:00:01 AM EPR","08/01/1924 12:00:01 AM to 08/01/1924 12:00:01 AM EPR","08/01/1924 12:00:01 AM to 10/01/1924 12:00:01 AM EPR","08/01/1924 12:00:01 AM to 11/24/1933 12:00:01 AM EPR","08/01/1924 12:00:01 AM to 05/12/1951 12:00:01 AM EPR","08/01/1924 12:00:01 AM to 04/18/1974 12:00:01 AM EPR","08/01/1924 12:00:01 AM to 12/29/2002 12:00:01 AM EPR","08/01/1924 12:00:01 AM to 11/25/2003 12:00:01 AM EPR","08/01/1924 12:00:01 AM to 03/01/2006 12:00:01 AM EPR","10/01/1924 12:00:01 AM to 10/01/1924 12:00:01 AM EPR","10/01/1924 12:00:01 AM to 11/24/1933 12:00:01 AM EPR","10/01/1924 12:00:01 AM to 05/12/1951 12:00:01 AM EPR","10/01/1924 12:00:01 AM to 04/18/1974 12:00:01 AM EPR","10/01/1924 12:00:01 AM to 12/29/2002 12:00:01 AM EPR","10/01/1924 12:00:01 AM to 11/25/2003 12:00:01 AM EPR","10/01/1924 12:00:01 AM to 03/01/2006 12:00:01 AM EPR","11/24/1933 12:00:01 AM to 11/24/1933 12:00:01 AM EPR","11/24/1933 12:00:01 AM to 05/12/1951 12:00:01 AM EPR","11/24/1933 12:00:01 AM to 04/18/1974 12:00:01 AM EPR","11/24/1933 12:00:01 AM to 12/29/2002 12:00:01 AM EPR","11/24/1933 12:00:01 AM to 11/25/2003 12:00:01 AM EPR","11/24/1933 12:00:01 AM to 03/01/2006 12:00:01 AM EPR","05/12/1951 12:00:01 AM to 05/12/1951 12:00:01 AM EPR","05/12/1951 12:00:01 AM to 04/18/1974 12:00:01 AM EPR","05/12/1951 12:00:01 AM to 12/29/2002 12:00:01 AM EPR","05/12/1951 12:00:01 AM to 11/25/2003 12:00:01 AM EPR","05/12/1951 12:00:01 AM to 03/01/2006 12:00:01 AM EPR","04/18/1974 12:00:01 AM to 04/18/1974 12:00:01 AM EPR","04/18/1974 12:00:01 AM to 12/29/2002 12:00:01 AM EPR","04/18/1974 12:00:01 AM to 11/25/2003 12:00:01 AM EPR","04/18/1974 12:00:01 AM to 03/01/2006 12:00:01 AM EPR","12/29/2002 12:00:01 AM to 12/29/2002 12:00:01 AM EPR","12/29/2002 12:00:01 AM to 11/25/2003 12:00:01 AM EPR","12/29/2002 12:00:01 AM to 03/01/2006 12:00:01 AM EPR","11/25/2003 12:00:01 AM to 11/25/2003 12:00:01 AM EPR","11/25/2003 12:00:01 AM to 03/01/2006 12:00:01 AM EPR","03/01/2006 12:00:01 AM to 03/01/2006 12:00:01 AM EPR"
493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.745796910167475,NA,-1.00030292938398,0.475437268937228,-0.0844560374301682,NA,-0.122365142802939,-0.0498154745035762,NA,NA,-2.57362448454566,3.10158503335374,0.681564359037783,NA,0.330218518414437,0.44141304200366,NA,NA,NA,NA,NA,NA,NA,NA,6.12877621866624,1.43211124833134,NA,0.716599732804641,0.830020099851146,NA,-2.14376716714224,NA,-1.0821788586682,-0.858303594882185,NA,NA,-0.259752983116332,0.0668072125524265,NA,NA,NA,NA,4.33658835214264,NA
494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.826778171490375,NA,-1.09140783479096,0.413349796856156,-0.134308838483003,NA,-0.191388198119465,-0.0795194690590657,NA,NA,-2.72731237916167,3.08012685516876,0.667767148166178,NA,0.269876587383308,0.447900897394101,NA,NA,NA,NA,NA,NA,NA,NA,6.17785017339262,1.45056854635942,NA,0.66867828274703,0.857152947683774,NA,-2.14862033356776,NA,-1.16233747949296,-0.838161763398821,NA,NA,-0.39825169093504,0.104937218260482,NA,NA,NA,NA,6.68414234684058,NA
495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.850291448403603,NA,-1.17545395863699,0.356368756865385,-0.167199340657164,NA,-0.18058525013507,-0.0918747023350787,NA,NA,-3.18556432009556,2.95117657890051,0.624015158205215,NA,0.305591584314101,0.443421088579379,NA,NA,NA,NA,NA,NA,NA,NA,6.22455140275435,1.50238755512202,NA,0.770119816934213,0.911159659067635,NA,-2.09290482441386,NA,-1.04270258286315,-0.781827332428921,NA,NA,-0.229097637217703,0.16171706928996,NA,NA,NA,NA,5.27162723303055,NA
496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.786246719677317,NA,-1.13826538765183,0.34528850419844,-0.200843124010847,NA,-0.138479313704441,-0.0699079986091227,NA,NA,-3.31439685931049,2.77854721033648,0.477220357216506,NA,0.331770935896752,0.435688830897335,NA,NA,NA,NA,NA,NA,NA,NA,6.02856053972353,1.35145120648529,NA,0.816924829942167,0.919035971327622,NA,-2.20953822264661,NA,-0.91520248811547,-0.708993551868093,NA,NA,0.0875357591246185,0.370904876941512,NA,NA,NA,NA,4.07596180318171,NA
497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.81182452035859,NA,-1.07629766656886,0.335885980564003,-0.199514231703975,NA,-0.122957784603107,-0.0269973046422904,NA,NA,-2.71123464359991,2.8039280790949,0.509714835199506,NA,0.377128745598968,0.526939178624773,NA,NA,NA,NA,NA,NA,NA,NA,5.74574933292684,1.25236717521654,NA,0.788061979792588,0.944306190070791,NA,-2.16873873114846,NA,-0.859663643591964,-0.585560451312109,NA,NA,0.15449336666594,0.553806986535476,NA,NA,NA,NA,5.77484061376255,NA
498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.793363958539072,NA,-1.11350804983501,0.281832242679508,-0.204501356882566,NA,-0.0971002878275184,0.006947201894556,NA,NA,-3.09259522877149,2.59393924758608,0.477568634828412,NA,0.408356087286949,0.571812360559287,NA,NA,NA,NA,NA,NA,NA,NA,5.62717123444263,1.30073912073588,NA,0.874187683430656,1.04411648264881,NA,-1.99325679107226,NA,-0.705503052730142,-0.416165847432086,NA,NA,0.292136038899976,0.718820711310795,NA,NA,NA,NA,6.29773140212847,NA
499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.739643460366983,NA,-1.14095896889048,0.209730062457706,-0.222717765252388,NA,-0.0731969227982593,0.0262650495752002,NA,NA,-3.62183679615935,2.25126738365361,0.376028875458326,NA,0.410613543347156,0.566848579307245,NA,NA,NA,NA,NA,NA,NA,NA,5.38401678215201,1.2978143041473,NA,0.947165642602682,1.10672666894144,NA,-1.81327906415608,NA,-0.527456048730182,-0.256130968861458,NA,NA,0.4686872874624,0.864503301000093,NA,NA,NA,NA,6.03980565495048,NA
500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.717426417272568,NA,-1.1910824883561,0.107991104078969,-0.243578342089675,NA,-0.0853088057014825,0.0543608235832695,NA,NA,-4.11915982288459,1.88297285245805,0.305272190790294,NA,0.373580391065327,0.599093602300533,NA,NA,NA,NA,NA,NA,NA,NA,5.08454683321895,1.32541075857271,NA,0.971378005480476,1.2072275195717,NA,-1.53666555197092,NA,-0.395665373422114,-0.0281888541001025,NA,NA,0.488281881231332,1.05741802428855,NA,NA,NA,NA,8.49888456465568,NA
501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.769607716666108,NA,-1.20583695993651,0.0608626188615859,-0.276628967554132,NA,-0.0886644335140363,0.0751612379885554,NA,NA,-3.90254674126919,1.84670996278309,0.294380314364289,NA,0.405670023443692,0.671405015655604,NA,NA,NA,NA,NA,NA,NA,NA,4.91339836639425,1.26206320391672,NA,0.978915210497239,1.26093994493696,NA,-1.51793721715485,NA,-0.328740607421151,0.0971701924325526,NA,NA,0.59254503142446,1.25951609784787,NA,NA,NA,NA,9.98017623291128,NA
502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.823655795837513,NA,-1.18710873028347,0.0264039957848667,-0.298595613532605,NA,-0.071576723264456,0.110249647794877,NA,NA,-3.43392528028479,1.8543765988986,0.309573071632726,NA,0.474399144518128,0.769406576594217,NA,NA,NA,NA,NA,NA,NA,NA,4.67518890255798,1.17270918388797,NA,0.99443522634035,1.31117244573344,NA,-1.49395784595832,NA,-0.228891642353066,0.239307923914346,NA,NA,0.75117112946349,1.48668897030722,NA,NA,NA,NA,11.1035995623507,NA
503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.805382412104415,NA,-1.17171519852357,-0.012578729237766,-0.303062763365535,NA,-0.0496308645837435,0.15398794393284,NA,NA,-3.43633460127882,1.69227006635341,0.278765930947512,NA,0.499011056237085,0.831118184235376,NA,NA,NA,NA,NA,NA,NA,NA,4.42789890857371,1.13535437538497,NA,1.0226425448011,1.38114857585697,NA,-1.37147525853198,NA,-0.109120667583439,0.410373423477886,NA,NA,0.86884138364722,1.6927181810522,NA,NA,NA,NA,12.4649239108466,NA
504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.780364790707043,NA,-1.16542890999741,-0.0696611214590364,-0.279824094154784,NA,-0.0204519847345209,0.177106093473418,NA,NA,-3.54584286195005,1.4586394158929,0.299944068720591,NA,0.531210824151366,0.852895673386829,NA,NA,NA,NA,NA,NA,NA,NA,4.12806062241535,1.18666479565794,NA,1.07369778118179,1.41984743614449,NA,-1.05281234710192,NA,0.0585567369542899,0.556939162911329,NA,NA,0.919548408320784,1.71543058292036,NA,NA,NA,NA,12.1216060553539,NA
505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.786172702913901,NA,-1.16049399775897,-0.111309524427849,-0.327858197119745,NA,0.0135041957545412,0.242232485907603,NA,NA,-3.47449727182213,1.33991945179312,0.203000054514288,NA,0.594033962661166,0.968087989210269,NA,NA,NA,NA,NA,NA,NA,NA,3.90795853866432,1.05091835090065,NA,1.13538693441676,1.54069114002487,NA,-1.12433332323275,NA,0.213901380855387,0.786417202656632,NA,NA,1.25064871446685,2.16152887439681,NA,NA,NA,NA,14.0713053225983,NA
506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.780136112539412,NA,-1.13695662948348,-0.162582916551508,-0.357969154635072,NA,-0.0308611152144924,0.307119148518397,NA,NA,-3.34277247761268,1.16540640179598,0.131019979109284,NA,0.513079118985453,1.07451144030366,NA,NA,NA,NA,NA,NA,NA,NA,3.57009636478596,0.931970169014067,NA,1.02613324101729,1.64385351047786,NA,-1.07660795617494,NA,0.180627478874181,1.03010164498034,NA,NA,1.15462365534994,2.54623937319962,NA,NA,NA,NA,20.741642929544,NA
507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.710986240652974,NA,-1.15118672472682,-0.246936193976754,-0.357538072273005,NA,-0.0677134736279336,0.319057240454276,NA,NA,-3.87244617594953,0.750959224860565,0.0518552031685372,NA,0.399273868535191,1.04606906179632,NA,NA,NA,NA,NA,NA,NA,NA,3.21711171338382,0.956678958187644,NA,0.967662853972934,1.68001464910249,NA,-0.764336432518228,NA,0.220041178757526,1.1902549136966,NA,NA,0.98265095164662,2.59691755083564,NA,NA,NA,NA,23.7034858678117,NA
508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.629278915145233,NA,-1.12017718270124,-0.30861346731415,-0.373026108646119,NA,-0.0963934423573792,0.259113135610229,NA,NA,-4.15484342798312,0.380947030873496,-0.076212642969927,NA,0.290457646902014,0.886146396566594,NA,NA,NA,NA,NA,NA,NA,NA,2.80036517784571,0.864194748233431,NA,0.881943077034888,1.53587768750657,NA,-0.609938512635521,NA,0.244340697777389,1.13297856481382,NA,NA,0.906161595748182,2.38730537702826,NA,NA,NA,NA,21.7532901669988,NA
509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.645762096654825,NA,-1.12285027651059,-0.371222253664337,-0.338722775848911,NA,-0.122926018606594,0.181909487097561,NA,NA,-4.07214444012484,0.219149525351291,0.0169158848639897,NA,0.256629658223779,0.766085821993685,NA,NA,NA,NA,NA,NA,NA,NA,2.50815175952472,0.959728008683985,NA,0.832610174813635,1.38968350885312,NA,-0.219188329528491,NA,0.275731008072834,1.03330997380579,NA,NA,0.659151272129243,1.9346966343946,NA,NA,NA,NA,18.6124779522891,NA
510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.715821856089484,NA,-1.15423417739475,-0.470902235081805,-0.33732228750926,NA,-0.151659911093861,0.105106293995863,NA,NA,-3.86443944987312,0.0557740782544194,0.101087618091629,NA,0.257896502216622,0.68452306671593,NA,NA,NA,NA,NA,NA,NA,NA,2.14683975599929,1.01541675482887,NA,0.806408653069536,1.27083714216737,NA,0.153990377982748,NA,0.360906039177868,0.991719565057313,NA,NA,0.521206216247827,1.59460893616841,NA,NA,NA,NA,15.6293711315911,NA
511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.769489212232276,NA,-1.16727879629593,-0.502922598292132,-0.338054718160297,NA,-0.199300164429489,0.0390383840301314,NA,NA,-3.62635983867298,0.0703035111999869,0.161668852274827,NA,0.214631656740833,0.609702759996252,NA,NA,NA,NA,NA,NA,NA,NA,2.04212616770434,1.03507229740823,NA,0.725708514872485,1.15568728218913,NA,0.268336279242946,NA,0.28818695630234,0.873244433190259,NA,NA,0.30356552662998,1.30857926709621,NA,NA,NA,NA,14.4491541778989,NA
512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.752030696421058,NA,-1.14033205562099,-0.545115983167866,-0.37833734507608,NA,-0.231976195055072,-0.00112774131238728,NA,NA,-3.54075818388532,-0.100165603517405,0.0545055971269239,NA,0.145560181148178,0.528864763914524,NA,NA,NA,NA,NA,NA,NA,NA,1.73506735108836,0.883463355552392,NA,0.636056452833194,1.05339694182844,NA,0.235081500469593,NA,0.270791705694776,0.836198739430434,NA,NA,0.298456852874734,1.26880536189599,NA,NA,NA,NA,13.9561316729415,NA
513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.642107633622609,NA,-1.11274776063309,-0.559422519199179,-0.364175508628453,NA,-0.227737795729432,-0.0270192749154167,NA,NA,-4.02218093957773,-0.381616057417372,-0.0422512402885898,NA,0.0730762277915855,0.407114347744194,NA,NA,NA,NA,NA,NA,NA,NA,1.56028333608963,0.875398702293591,NA,0.617985314114556,0.978004558823546,NA,0.353951208263338,NA,0.304805299910689,0.79247515634587,NA,NA,0.266731343760195,1.10806810852637,NA,NA,NA,NA,12.108563263442,NA
514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.617244420290111,NA,-1.0032819934304,-0.567792756913348,-0.302109004141925,NA,-0.237355910944014,-0.0563453822822302,NA,NA,-3.38971370452969,-0.461451665707753,0.062907232371275,NA,0.038426205743882,0.339541042602248,NA,NA,NA,NA,NA,NA,NA,NA,1.10050107000164,0.858975917974213,NA,0.494569619930116,0.820203290579414,NA,0.675087013105774,NA,0.293183629813935,0.730893012474843,NA,NA,-0.00268174650269445,0.771054969803004,NA,NA,NA,NA,10.887678128743,NA
515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.475712414886396,NA,-0.933861504805244,-0.564867769435744,-0.292538169758814,NA,-0.225375137891755,-0.066234539386762,NA,NA,-3.76607679333185,-0.75658786623747,-0.0803704153380413,NA,-0.0436414385642806,0.222777780507008,NA,NA,NA,NA,NA,NA,NA,NA,0.84869178443659,0.769440637039313,NA,0.4516605083378,0.736899752943973,NA,0.709101551929048,NA,0.319704101990501,0.701279858119759,NA,NA,0.0180329775564846,0.695650812200786,NA,NA,NA,NA,9.55551765631841,NA
516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.466874453650651,NA,-0.9686174549265,-0.559556659370956,-0.299586782385906,NA,-0.215708134946955,-0.0719736467101459,NA,NA,-4.07032436735624,-0.758860913639379,-0.105820188562632,NA,-0.0333725883097537,0.206750077257937,NA,NA,NA,NA,NA,NA,NA,NA,1.00749378145328,0.808273101247627,NA,0.503778466080119,0.758020600918199,NA,0.656593359396135,NA,0.336364796578176,0.678531854417436,NA,NA,0.0882796829329057,0.694320352264461,NA,NA,NA,NA,8.61831431741158,NA
517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.436027391792862,NA,-1.00987806781027,-0.565895276929833,-0.299881157233789,NA,-0.216102840996801,-0.055942260912949,NA,NA,-4.55734480671772,-0.845163792385226,-0.14218518398644,NA,-0.0564474246364287,0.212324456302714,NA,NA,NA,NA,NA,NA,NA,NA,1.13493608047922,0.875815454319853,NA,0.542435570953038,0.827085341660351,NA,0.678529963457768,NA,0.345513457500786,0.728995962731681,NA,NA,0.0875213627323574,0.765314877046928,NA,NA,NA,NA,9.62747873639382,NA
518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.425202953368261,NA,-1.0549262886595,-0.531629595342363,-0.295463198298338,NA,-0.212894532409627,-0.0545864914989793,NA,NA,-4.94779019911651,-0.760489950446037,-0.145187746238393,NA,-0.0587680866705317,0.206997173564648,NA,NA,NA,NA,NA,NA,NA,NA,1.47304140430892,0.962145347086296,NA,0.591758232783313,0.871395787872982,NA,0.573166743095588,NA,0.298856974646832,0.679695598756074,NA,NA,0.0863457311750777,0.75636132293672,NA,NA,NA,NA,9.51682868815433,NA
519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.384620001999734,NA,-0.987602093852522,-0.459278544666465,-0.295797147742204,NA,-0.2061937890669,-0.0482885102381259,NA,NA,-4.71515527868089,-0.619824628516302,-0.192915077634926,NA,-0.0766643153802069,0.18909658552254,NA,NA,NA,NA,NA,NA,NA,NA,1.56464958446518,0.849775063744673,NA,0.540526686168829,0.821203771953597,NA,0.305494306108641,NA,0.200151543321038,0.584322293948479,NA,NA,0.118541174002654,0.784986700573684,NA,NA,NA,NA,9.49877539147593,NA
520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.321600680951605,NA,-0.902943267732787,-0.447513909695135,-0.266740823807091,NA,-0.213011522877776,-0.0537375411927658,NA,NA,-4.49672397882165,-0.718278313306655,-0.203197541889435,NA,-0.134180636640904,0.135322117625847,NA,NA,NA,NA,NA,NA,NA,NA,1.29716752649078,0.786758207587657,NA,0.446293167439906,0.732344804575461,NA,0.398150189334202,NA,0.163498512629193,0.552377362528579,NA,NA,-0.0182891060958374,0.663370180840309,NA,NA,NA,NA,9.57607909512185,NA
521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.30681732965733,NA,-0.833382852631272,-0.402992161106852,-0.293718719999766,NA,-0.214433570732807,-0.0513479889792289,NA,NA,-4.08853921415972,-0.609806974289905,-0.278546813080516,NA,-0.147367081599865,0.128964040629257,NA,NA,NA,NA,NA,NA,NA,NA,1.24576990606712,0.599920791187304,NA,0.377039669435576,0.672556455938762,NA,0.108193592390156,NA,0.0883104760140149,0.489915506196775,NA,NA,0.0729067745378252,0.764629683648148,NA,NA,NA,NA,9.80892066067088,NA
522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.214548044194966,NA,-0.748333880117059,-0.380550177258301,-0.314574883166226,NA,-0.216076060744706,-0.0492529415790509,NA,NA,-4.04812523311372,-0.737521950642702,-0.430434346878272,NA,-0.217185332618042,0.0674134864075991,NA,NA,NA,NA,NA,NA,NA,NA,1.02837392388922,0.403694415402878,NA,0.292554074609045,0.597863730946016,NA,-0.0719149766005913,NA,0.0479986733719318,0.460691809220966,NA,NA,0.140897293093009,0.843993447874366,NA,NA,NA,NA,10.0369898412528,NA
523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.109031315060367,NA,-0.742172703282012,-0.394289110541694,-0.268203909632948,NA,-0.225479539932464,-0.0557984359266091,NA,NA,-4.65616655152459,-1.00770882537056,-0.452570941866495,NA,-0.31001575819043,-0.0182263012311764,NA,NA,NA,NA,NA,NA,NA,NA,0.938400659004337,0.51664951208535,NA,0.268276876686729,0.579556081000633,NA,0.195542762403502,NA,0.0455560699246738,0.465218717629828,NA,NA,-0.0706405157935118,0.659296672127208,NA,NA,NA,NA,10.2032401147345,NA
524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0455141666511182,NA,-0.708561392628325,-0.384661349204159,-0.270934243111036,NA,-0.218955740990478,-0.0499914508739055,NA,NA,-4.80742905765072,-1.11396505729622,-0.532034658131434,NA,-0.344866589347864,-0.0531515490806099,NA,NA,NA,NA,NA,NA,NA,NA,0.85615104676623,0.453740398632959,NA,0.248915617209909,0.559625498809206,NA,0.147358836416932,NA,0.0470962394562227,0.465144624905242,NA,NA,-0.0305784612090874,0.693845829454187,NA,NA,NA,NA,10.1657080293181,NA
525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0338066356311232,NA,-0.619593653110592,-0.360173759118291,-0.243239785941715,NA,-0.221704269756105,-0.0397400557873259,NA,NA,-4.24084922958598,-1.06199516764881,-0.485822803940327,NA,-0.358109572851034,-0.0439279048186226,NA,NA,NA,NA,NA,NA,NA,NA,0.633624873398211,0.379971329183121,NA,0.158522236169278,0.497011713237086,NA,0.186848285598764,NA,0.000618210897338077,0.45348315103483,NA,NA,-0.143656580957298,0.645372521513137,NA,NA,NA,NA,10.961943937747,NA
526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0439863959235711,NA,-0.557230928015565,-0.326840750072126,-0.272979685628719,NA,-0.211538863484427,-0.0439560375440341,NA,NA,-3.73003873780759,-0.935092093272551,-0.538218895542355,NA,-0.333174482944859,-0.0439346103895449,NA,NA,NA,NA,NA,NA,NA,NA,0.555749402370919,0.197717042097575,NA,0.118807437074448,0.43116597037,NA,-0.07487642523063,NA,-0.0264135946019125,0.391470397389867,NA,NA,0.0111311726052886,0.727086664493026,NA,NA,NA,NA,10.0882191496937,NA
527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0281813036235126,NA,-0.558821130567106,-0.330063197812022,-0.28241798773858,NA,-0.210309462952895,-0.039775402003092,NA,NA,-3.83916428444517,-0.979231453258473,-0.576896211587719,NA,-0.342526384635482,-0.0479585969209376,NA,NA,NA,NA,NA,NA,NA,NA,0.546274068581478,0.175282931244884,NA,0.122731274485231,0.440688484566507,NA,-0.107176901149618,NA,-0.018036439314041,0.407046127885521,NA,NA,0.0510218027436556,0.777117510581949,NA,NA,NA,NA,10.2708335236935,NA
528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0139460688267417,NA,-0.565055637871203,-0.287669130794062,-0.317570595877971,NA,-0.212878388170471,-0.0377340675799156,NA,NA,-3.97193995008824,-0.876284500027919,-0.669253956421696,NA,-0.357294380643315,-0.0545238018162188,NA,NA,NA,NA,NA,NA,NA,NA,0.774956896722445,0.0922443215494921,NA,0.123665210935365,0.450390498698812,NA,-0.427549442100477,NA,-0.092796603319672,0.346975069113032,NA,NA,0.166540650425625,0.904377870257263,NA,NA,NA,NA,10.5516143893105,NA
529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00332639515830772,NA,-0.576189287708513,-0.294988525353112,-0.351626642831212,NA,-0.214641055213683,-0.0325378322944262,NA,NA,-4.15867632756507,-0.936486343705597,-0.762762984310953,NA,-0.372875703942916,-0.0578510523668541,NA,NA,NA,NA,NA,NA,NA,NA,0.782249340990668,0.0202306663074978,NA,0.130857535389657,0.470702781842054,NA,-0.559944021092663,NA,-0.0856375544576215,0.37143581691126,NA,NA,0.281813658021298,1.04172284219758,NA,NA,NA,NA,10.977550739877,NA
530,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0457111207981938,NA,-0.556373672235294,-0.311535835722613,-0.341206249922103,NA,-0.220976831265058,-0.0251574539307391,NA,NA,-4.27837987794634,-1.07976138350372,-0.789366359084489,NA,-0.414580391535312,-0.0751769846928895,NA,NA,NA,NA,NA,NA,NA,NA,0.626401125741959,0.0150933417549223,NA,0.0995312653958363,0.466572262372924,NA,-0.450335281273806,NA,-0.0755779956858474,0.415646563760363,NA,NA,0.214751208449929,1.03886855244321,NA,NA,NA,NA,11.8142194337274,NA
531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.113284453155255,NA,-0.513228264576101,-0.296940019648835,-0.329510233229788,NA,-0.218954450789324,-0.0199032714112776,NA,NA,-4.38624457446205,-1.17908866942966,-0.842392129996063,NA,-0.46014507888602,-0.113908089648107,NA,NA,NA,NA,NA,NA,NA,NA,0.531627746416514,-0.0252882518132966,NA,0.0622561285384419,0.436751760147583,NA,-0.449304848670939,NA,-0.0937431482570626,0.406521764260388,NA,NA,0.181714993511593,1.02243532727247,NA,NA,NA,NA,12.0148706343707,NA
532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.162433367408442,NA,-0.427267682625531,-0.241182090092095,-0.306326653860673,NA,-0.191098626879576,0.00385197018474075,NA,NA,-4.07271927538598,-1.10911868205355,-0.849283776493443,NA,-0.447747089001966,-0.108075878048071,NA,NA,NA,NA,NA,NA,NA,NA,0.471683853011868,-0.106058236352765,NA,0.0345865475197089,0.40292552491531,NA,-0.545931099356295,NA,-0.110686112668605,0.381017304960921,NA,NA,0.226503677760339,1.04811515609679,NA,NA,NA,NA,11.7907017934168,NA
533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.206821520479349,-0.326917609833595,-0.221725989404629,-0.298475760066613,NA,-0.171677834757139,0.022969682965589,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.69645539389843,-1.15175611901964,-0.887432147175637,NA,-0.447830880543849,-0.107438003234311,NA,0.181247301986829,-0.251378391191857,NA,-0.0233293747898733,0.346849062581518,NA,-0.580764644626633,NA,-0.0913220109246885,0.399614158772451,NA,NA,0.287855381423704,1.10516431668919,NA,NA,NA,NA,11.7914951166465,NA
534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.235289931658669,-0.249204100042065,-0.113911636194433,-0.270960951722584,NA,-0.146484069762222,0.0340585786977431,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.30785364108723,-0.871745883090676,-0.86102882409431,NA,-0.425026296680117,-0.108676546963134,NA,0.404373463272747,-0.306988512431394,NA,-0.0483239281857428,0.296265702382143,NA,-0.848594939667719,NA,-0.198781397246177,0.261819713511648,NA,NA,0.304637364344827,1.06095289671333,NA,NA,NA,NA,10.9497937245825,NA
